,INTERVAL_DATETIME,REGIONID,ACTUAL_OPERATIONAL_DEMAND,LASTCHANGED
9315,7/14/2022 1:00,NSW1,8801,7/14/2022 1:00
9316,7/14/2022 1:30,NSW1,8539,7/14/2022 1:30
9317,7/14/2022 2:00,NSW1,8321,7/14/2022 2:00
9318,7/14/2022 2:30,NSW1,7983,7/14/2022 2:30
9319,7/14/2022 3:00,NSW1,7782,7/14/2022 3:00
9320,7/14/2022 3:30,NSW1,7615,7/14/2022 3:30
9321,7/14/2022 4:00,NSW1,7478,7/14/2022 4:00
9322,7/14/2022 4:30,NSW1,7505,7/14/2022 4:30
9323,7/14/2022 5:00,NSW1,7597,7/14/2022 5:00
9324,7/14/2022 5:30,NSW1,7917,7/14/2022 5:30
9325,7/14/2022 6:00,NSW1,8273,7/14/2022 6:00
9326,7/14/2022 6:30,NSW1,8929,7/14/2022 6:30
9327,7/14/2022 7:00,NSW1,9511,7/14/2022 7:00
9328,7/14/2022 7:30,NSW1,10070,7/14/2022 7:30
9329,7/14/2022 8:00,NSW1,10564,7/14/2022 8:00
9330,7/14/2022 8:30,NSW1,10773,7/14/2022 8:30
9331,7/14/2022 9:00,NSW1,10714,7/14/2022 9:00
9332,7/14/2022 9:30,NSW1,10490,7/14/2022 9:30
9333,7/14/2022 10:00,NSW1,10265,7/14/2022 10:00
9334,7/14/2022 10:30,NSW1,9961,7/14/2022 10:30
9335,7/14/2022 11:00,NSW1,9532,7/14/2022 11:00
9336,7/14/2022 11:30,NSW1,9101,7/14/2022 11:30
9337,7/14/2022 12:00,NSW1,8950,7/14/2022 12:00
9338,7/14/2022 12:30,NSW1,8863,7/14/2022 12:30
9339,7/14/2022 13:00,NSW1,8890,7/14/2022 13:00
9340,7/14/2022 13:30,NSW1,8883,7/14/2022 13:30
9341,7/14/2022 14:00,NSW1,8942,7/14/2022 14:00
9342,7/14/2022 14:30,NSW1,8969,7/14/2022 14:30
9343,7/14/2022 15:00,NSW1,9050,7/14/2022 15:00
9344,7/14/2022 15:30,NSW1,9180,7/14/2022 15:30
9345,7/14/2022 16:00,NSW1,9447,7/14/2022 16:00
9346,7/14/2022 16:30,NSW1,9888,7/14/2022 16:30
9347,7/14/2022 17:00,NSW1,10523,7/14/2022 17:00
9348,7/14/2022 17:30,NSW1,11191,7/14/2022 17:30
9349,7/14/2022 18:00,NSW1,11637,7/14/2022 18:00
9350,7/14/2022 18:30,NSW1,11752,7/14/2022 18:30
9351,7/14/2022 19:00,NSW1,11719,7/14/2022 19:00
9352,7/14/2022 19:30,NSW1,11535,7/14/2022 19:30
9353,7/14/2022 20:00,NSW1,11475,7/14/2022 20:00
9354,7/14/2022 20:30,NSW1,11488,7/14/2022 20:30
9355,7/14/2022 21:00,NSW1,11234,7/14/2022 21:00
9356,7/14/2022 21:30,NSW1,10922,7/14/2022 21:30
9357,7/14/2022 22:00,NSW1,10558,7/14/2022 22:00
9358,7/14/2022 22:30,NSW1,10323,7/14/2022 22:30
9359,7/14/2022 23:00,NSW1,9968,7/14/2022 23:00
9360,7/14/2022 23:30,NSW1,9688,7/14/2022 23:30
9361,7/15/2022 0:00,NSW1,9453,7/15/2022 0:00
9362,7/15/2022 0:30,NSW1,9192,7/15/2022 0:30
9363,7/15/2022 1:00,NSW1,9009,7/15/2022 1:00
9364,7/15/2022 1:30,NSW1,8768,7/15/2022 1:30
9365,7/15/2022 2:00,NSW1,8544,7/15/2022 2:00
9366,7/15/2022 2:30,NSW1,8224,7/15/2022 2:30
9367,7/15/2022 3:00,NSW1,7997,7/15/2022 3:00
9368,7/15/2022 3:30,NSW1,7832,7/15/2022 3:30
9369,7/15/2022 4:00,NSW1,7736,7/15/2022 4:00
9370,7/15/2022 4:30,NSW1,7741,7/15/2022 4:30
9371,7/15/2022 5:00,NSW1,7848,7/15/2022 5:00
9372,7/15/2022 5:30,NSW1,8175,7/15/2022 5:30
9373,7/15/2022 6:00,NSW1,8551,7/15/2022 6:00
9374,7/15/2022 6:30,NSW1,9211,7/15/2022 6:30
9375,7/15/2022 7:00,NSW1,9876,7/15/2022 7:00
9376,7/15/2022 7:30,NSW1,10395,7/15/2022 7:30
9377,7/15/2022 8:00,NSW1,10783,7/15/2022 8:00
9378,7/15/2022 8:30,NSW1,10855,7/15/2022 8:30
9379,7/15/2022 9:00,NSW1,10539,7/15/2022 9:00
9380,7/15/2022 9:30,NSW1,10139,7/15/2022 9:30
9381,7/15/2022 10:00,NSW1,9622,7/15/2022 10:00
9382,7/15/2022 10:30,NSW1,9095,7/15/2022 10:30
9383,7/15/2022 11:00,NSW1,8645,7/15/2022 11:00
9384,7/15/2022 11:30,NSW1,8273,7/15/2022 11:30
9385,7/15/2022 12:00,NSW1,7990,7/15/2022 12:00
9386,7/15/2022 12:30,NSW1,7783,7/15/2022 12:30
9387,7/15/2022 13:00,NSW1,7619,7/15/2022 13:00
9388,7/15/2022 13:30,NSW1,7551,7/15/2022 13:30
9389,7/15/2022 14:00,NSW1,7642,7/15/2022 14:00
9390,7/15/2022 14:30,NSW1,7770,7/15/2022 14:30
9391,7/15/2022 15:00,NSW1,8005,7/15/2022 15:00
9392,7/15/2022 15:30,NSW1,8377,7/15/2022 15:30
9393,7/15/2022 16:00,NSW1,8756,7/15/2022 16:00
9394,7/15/2022 16:30,NSW1,9348,7/15/2022 16:30
9395,7/15/2022 17:00,NSW1,10072,7/15/2022 17:00
9396,7/15/2022 17:30,NSW1,10889,7/15/2022 17:30
9397,7/15/2022 18:00,NSW1,11591,7/15/2022 18:00
9398,7/15/2022 18:30,NSW1,11770,7/15/2022 18:30
9399,7/15/2022 19:00,NSW1,11764,7/15/2022 19:00
9400,7/15/2022 19:30,NSW1,11604,7/15/2022 19:30
9401,7/15/2022 20:00,NSW1,11502,7/15/2022 20:00
9402,7/15/2022 20:30,NSW1,11410,7/15/2022 20:30
9403,7/15/2022 21:00,NSW1,11193,7/15/2022 21:00
9404,7/15/2022 21:30,NSW1,10977,7/15/2022 21:30
9405,7/15/2022 22:00,NSW1,10682,7/15/2022 22:00
9406,7/15/2022 22:30,NSW1,10494,7/15/2022 22:30
9407,7/15/2022 23:00,NSW1,10175,7/15/2022 23:00
9408,7/15/2022 23:30,NSW1,9898,7/15/2022 23:30
9409,7/16/2022 0:00,NSW1,9715,7/16/2022 0:00
9410,7/16/2022 0:30,NSW1,9484,7/16/2022 0:30
9411,7/16/2022 1:00,NSW1,9254,7/16/2022 1:00
9412,7/16/2022 1:30,NSW1,8999,7/16/2022 1:30
9413,7/16/2022 2:00,NSW1,8693,7/16/2022 2:00
9414,7/16/2022 2:30,NSW1,8403,7/16/2022 2:30
9415,7/16/2022 3:00,NSW1,8111,7/16/2022 3:00
9416,7/16/2022 3:30,NSW1,7898,7/16/2022 3:30
9417,7/16/2022 4:00,NSW1,7764,7/16/2022 4:00
9418,7/16/2022 4:30,NSW1,7702,7/16/2022 4:30
9419,7/16/2022 5:00,NSW1,7700,7/16/2022 5:00
9420,7/16/2022 5:30,NSW1,7848,7/16/2022 5:30
9421,7/16/2022 6:00,NSW1,8080,7/16/2022 6:00
9422,7/16/2022 6:30,NSW1,8447,7/16/2022 6:30
9423,7/16/2022 7:00,NSW1,8874,7/16/2022 7:00
9424,7/16/2022 7:30,NSW1,9376,7/16/2022 7:30
9425,7/16/2022 8:00,NSW1,9817,7/16/2022 8:00
9426,7/16/2022 8:30,NSW1,10243,7/16/2022 8:30
9427,7/16/2022 9:00,NSW1,10423,7/16/2022 9:00
9428,7/16/2022 9:30,NSW1,10363,7/16/2022 9:30
9429,7/16/2022 10:00,NSW1,10089,7/16/2022 10:00
9430,7/16/2022 10:30,NSW1,9609,7/16/2022 10:30
9431,7/16/2022 11:00,NSW1,9086,7/16/2022 11:00
9432,7/16/2022 11:30,NSW1,8882,7/16/2022 11:30
9433,7/16/2022 12:00,NSW1,8484,7/16/2022 12:00
9434,7/16/2022 12:30,NSW1,8299,7/16/2022 12:30
9435,7/16/2022 13:00,NSW1,8253,7/16/2022 13:00
9436,7/16/2022 13:30,NSW1,7996,7/16/2022 13:30
9437,7/16/2022 14:00,NSW1,7949,7/16/2022 14:00
9438,7/16/2022 14:30,NSW1,8031,7/16/2022 14:30
9439,7/16/2022 15:00,NSW1,8377,7/16/2022 15:00
9440,7/16/2022 15:30,NSW1,8802,7/16/2022 15:30
9441,7/16/2022 16:00,NSW1,9258,7/16/2022 16:00
9442,7/16/2022 16:30,NSW1,9803,7/16/2022 16:30
9443,7/16/2022 17:00,NSW1,10356,7/16/2022 17:00
9444,7/16/2022 17:30,NSW1,10833,7/16/2022 17:30
9445,7/16/2022 18:00,NSW1,11251,7/16/2022 18:00
9446,7/16/2022 18:30,NSW1,11299,7/16/2022 18:30
9447,7/16/2022 19:00,NSW1,11228,7/16/2022 19:00
9448,7/16/2022 19:30,NSW1,11035,7/16/2022 19:30
9449,7/16/2022 20:00,NSW1,10853,7/16/2022 20:00
9450,7/16/2022 20:30,NSW1,10679,7/16/2022 20:30
9451,7/16/2022 21:00,NSW1,10466,7/16/2022 21:00
9452,7/16/2022 21:30,NSW1,10266,7/16/2022 21:30
9453,7/16/2022 22:00,NSW1,9978,7/16/2022 22:00
9454,7/16/2022 22:30,NSW1,9769,7/16/2022 22:30
9455,7/16/2022 23:00,NSW1,9489,7/16/2022 23:00
9456,7/16/2022 23:30,NSW1,9219,7/16/2022 23:30
9457,7/17/2022 0:00,NSW1,9001,7/17/2022 0:00
9458,7/17/2022 0:30,NSW1,8693,7/17/2022 0:30
9459,7/17/2022 1:00,NSW1,8445,7/17/2022 1:00
9460,7/17/2022 1:30,NSW1,8141,7/17/2022 1:30
9461,7/17/2022 2:00,NSW1,7890,7/17/2022 2:00
9462,7/17/2022 2:30,NSW1,7660,7/17/2022 2:30
9463,7/17/2022 3:00,NSW1,7422,7/17/2022 3:00
9464,7/17/2022 3:30,NSW1,7292,7/17/2022 3:30
9465,7/17/2022 4:00,NSW1,7168,7/17/2022 4:00
9466,7/17/2022 4:30,NSW1,7149,7/17/2022 4:30
9467,7/17/2022 5:00,NSW1,7172,7/17/2022 5:00
9468,7/17/2022 5:30,NSW1,7244,7/17/2022 5:30
9469,7/17/2022 6:00,NSW1,7420,7/17/2022 6:00
9470,7/17/2022 6:30,NSW1,7682,7/17/2022 6:30
9471,7/17/2022 7:00,NSW1,8011,7/17/2022 7:00
9472,7/17/2022 7:30,NSW1,8333,7/17/2022 7:30
9473,7/17/2022 8:00,NSW1,8644,7/17/2022 8:00
9474,7/17/2022 8:30,NSW1,8776,7/17/2022 8:30
9475,7/17/2022 9:00,NSW1,8666,7/17/2022 9:00
9476,7/17/2022 9:30,NSW1,8401,7/17/2022 9:30
9477,7/17/2022 10:00,NSW1,8002,7/17/2022 10:00
9478,7/17/2022 10:30,NSW1,7610,7/17/2022 10:30
9479,7/17/2022 11:00,NSW1,7135,7/17/2022 11:00
9480,7/17/2022 11:30,NSW1,6830,7/17/2022 11:30
9481,7/17/2022 12:00,NSW1,6586,7/17/2022 12:00
9482,7/17/2022 12:30,NSW1,6511,7/17/2022 12:30
9483,7/17/2022 13:00,NSW1,6398,7/17/2022 13:00
9484,7/17/2022 13:30,NSW1,6417,7/17/2022 13:30
9485,7/17/2022 14:00,NSW1,6555,7/17/2022 14:00
9486,7/17/2022 14:30,NSW1,6702,7/17/2022 14:30
9487,7/17/2022 15:00,NSW1,7044,7/17/2022 15:00
9488,7/17/2022 15:30,NSW1,7425,7/17/2022 15:30
9489,7/17/2022 16:00,NSW1,7903,7/17/2022 16:00
9490,7/17/2022 16:30,NSW1,8424,7/17/2022 16:30
9491,7/17/2022 17:00,NSW1,8995,7/17/2022 17:00
9492,7/17/2022 17:30,NSW1,9609,7/17/2022 17:30
9493,7/17/2022 18:00,NSW1,10197,7/17/2022 18:00
9494,7/17/2022 18:30,NSW1,10388,7/17/2022 18:30
9495,7/17/2022 19:00,NSW1,10357,7/17/2022 19:00
9496,7/17/2022 19:30,NSW1,10248,7/17/2022 19:30
9497,7/17/2022 20:00,NSW1,10018,7/17/2022 20:00
9498,7/17/2022 20:30,NSW1,9860,7/17/2022 20:30
9499,7/17/2022 21:00,NSW1,9722,7/17/2022 21:00
9500,7/17/2022 21:30,NSW1,9426,7/17/2022 21:30
9501,7/17/2022 22:00,NSW1,9110,7/17/2022 22:00
9502,7/17/2022 22:30,NSW1,8876,7/17/2022 22:30
9503,7/17/2022 23:00,NSW1,8600,7/17/2022 23:00
9504,7/17/2022 23:30,NSW1,8448,7/17/2022 23:30
9505,7/18/2022 0:00,NSW1,8276,7/18/2022 0:00
9506,7/18/2022 0:30,NSW1,8066,7/18/2022 0:30
9507,7/18/2022 1:00,NSW1,7884,7/18/2022 1:00
9508,7/18/2022 1:30,NSW1,7631,7/18/2022 1:30
9509,7/18/2022 2:00,NSW1,7473,7/18/2022 2:00
9510,7/18/2022 2:30,NSW1,7257,7/18/2022 2:30
9511,7/18/2022 3:00,NSW1,7095,7/18/2022 3:00
9512,7/18/2022 3:30,NSW1,6962,7/18/2022 3:30
9513,7/18/2022 4:00,NSW1,6956,7/18/2022 4:00
9514,7/18/2022 4:30,NSW1,6983,7/18/2022 4:30
9515,7/18/2022 5:00,NSW1,7140,7/18/2022 5:00
9516,7/18/2022 5:30,NSW1,7424,7/18/2022 5:30
9517,7/18/2022 6:00,NSW1,7890,7/18/2022 6:00
9518,7/18/2022 6:30,NSW1,8589,7/18/2022 6:30
9519,7/18/2022 7:00,NSW1,9269,7/18/2022 7:00
9520,7/18/2022 7:30,NSW1,9723,7/18/2022 7:30
9521,7/18/2022 8:00,NSW1,10049,7/18/2022 8:00
9522,7/18/2022 8:30,NSW1,9916,7/18/2022 8:30
9523,7/18/2022 9:00,NSW1,9525,7/18/2022 9:00
9524,7/18/2022 9:30,NSW1,9159,7/18/2022 9:30
9525,7/18/2022 10:00,NSW1,8710,7/18/2022 10:00
9526,7/18/2022 10:30,NSW1,8373,7/18/2022 10:30
9527,7/18/2022 11:00,NSW1,8116,7/18/2022 11:00
9528,7/18/2022 11:30,NSW1,7882,7/18/2022 11:30
9529,7/18/2022 12:00,NSW1,7759,7/18/2022 12:00
9530,7/18/2022 12:30,NSW1,7710,7/18/2022 12:30
9531,7/18/2022 13:00,NSW1,7677,7/18/2022 13:00
9532,7/18/2022 13:30,NSW1,7640,7/18/2022 13:30
9533,7/18/2022 14:00,NSW1,7762,7/18/2022 14:00
9534,7/18/2022 14:30,NSW1,7957,7/18/2022 14:30
9535,7/18/2022 15:00,NSW1,8227,7/18/2022 15:00
9536,7/18/2022 15:30,NSW1,8449,7/18/2022 15:30
9537,7/18/2022 16:00,NSW1,8923,7/18/2022 16:00
9538,7/18/2022 16:30,NSW1,9502,7/18/2022 16:30
9539,7/18/2022 17:00,NSW1,10225,7/18/2022 17:00
9540,7/18/2022 17:30,NSW1,11056,7/18/2022 17:30
9541,7/18/2022 18:00,NSW1,11683,7/18/2022 18:00
9542,7/18/2022 18:30,NSW1,11711,7/18/2022 18:30
9543,7/18/2022 19:00,NSW1,11676,7/18/2022 19:00
9544,7/18/2022 19:30,NSW1,11465,7/18/2022 19:30
9545,7/18/2022 20:00,NSW1,11302,7/18/2022 20:00
9546,7/18/2022 20:30,NSW1,11331,7/18/2022 20:30
9547,7/18/2022 21:00,NSW1,11035,7/18/2022 21:00
9548,7/18/2022 21:30,NSW1,10708,7/18/2022 21:30
9549,7/18/2022 22:00,NSW1,10290,7/18/2022 22:00
9550,7/18/2022 22:30,NSW1,9983,7/18/2022 22:30
9551,7/18/2022 23:00,NSW1,9661,7/18/2022 23:00
9552,7/18/2022 23:30,NSW1,9378,7/18/2022 23:30
9553,7/19/2022 0:00,NSW1,9184,7/19/2022 0:00
9554,7/19/2022 0:30,NSW1,8952,7/19/2022 0:30
9555,7/19/2022 1:00,NSW1,8768,7/19/2022 1:00
9556,7/19/2022 1:30,NSW1,8555,7/19/2022 1:30
9557,7/19/2022 2:00,NSW1,8339,7/19/2022 2:00
9558,7/19/2022 2:30,NSW1,8052,7/19/2022 2:30
9559,7/19/2022 3:00,NSW1,7812,7/19/2022 3:00
9560,7/19/2022 3:30,NSW1,7643,7/19/2022 3:30
9561,7/19/2022 4:00,NSW1,7547,7/19/2022 4:00
9562,7/19/2022 4:30,NSW1,7539,7/19/2022 4:30
9563,7/19/2022 5:00,NSW1,7667,7/19/2022 5:00
9564,7/19/2022 5:30,NSW1,7971,7/19/2022 5:30
9565,7/19/2022 6:00,NSW1,8462,7/19/2022 6:00
9566,7/19/2022 6:30,NSW1,9236,7/19/2022 6:30
9567,7/19/2022 7:00,NSW1,10084,7/19/2022 7:00
9568,7/19/2022 7:30,NSW1,10751,7/19/2022 7:30
9569,7/19/2022 8:00,NSW1,11106,7/19/2022 8:00
9570,7/19/2022 8:30,NSW1,10955,7/19/2022 8:30
9571,7/19/2022 9:00,NSW1,10518,7/19/2022 9:00
9572,7/19/2022 9:30,NSW1,10134,7/19/2022 9:30
9573,7/19/2022 10:00,NSW1,9657,7/19/2022 10:00
9574,7/19/2022 10:30,NSW1,9419,7/19/2022 10:30
9575,7/19/2022 11:00,NSW1,9114,7/19/2022 11:00
9576,7/19/2022 11:30,NSW1,8989,7/19/2022 11:30
9577,7/19/2022 12:00,NSW1,8955,7/19/2022 12:00
9578,7/19/2022 12:30,NSW1,8961,7/19/2022 12:30
9579,7/19/2022 13:00,NSW1,9028,7/19/2022 13:00
9580,7/19/2022 13:30,NSW1,9197,7/19/2022 13:30
9581,7/19/2022 14:00,NSW1,9348,7/19/2022 14:00
9582,7/19/2022 14:30,NSW1,9471,7/19/2022 14:30
9583,7/19/2022 15:00,NSW1,9612,7/19/2022 15:00
9584,7/19/2022 15:30,NSW1,9930,7/19/2022 15:30
9585,7/19/2022 16:00,NSW1,10373,7/19/2022 16:00
9586,7/19/2022 16:30,NSW1,10909,7/19/2022 16:30
9587,7/19/2022 17:00,NSW1,11522,7/19/2022 17:00
9588,7/19/2022 17:30,NSW1,11876,7/19/2022 17:30
9589,7/19/2022 18:00,NSW1,12329,7/19/2022 18:00
9590,7/19/2022 18:30,NSW1,12370,7/19/2022 18:30
9591,7/19/2022 19:00,NSW1,12202,7/19/2022 19:00
9592,7/19/2022 19:30,NSW1,11897,7/19/2022 19:30
9593,7/19/2022 20:00,NSW1,11911,7/19/2022 20:00
9594,7/19/2022 20:30,NSW1,11653,7/19/2022 20:30
9595,7/19/2022 21:00,NSW1,11301,7/19/2022 21:00
9596,7/19/2022 21:30,NSW1,10874,7/19/2022 21:30
9597,7/19/2022 22:00,NSW1,10424,7/19/2022 22:00
9598,7/19/2022 22:30,NSW1,10110,7/19/2022 22:30
9599,7/19/2022 23:00,NSW1,9713,7/19/2022 23:00
9600,7/19/2022 23:30,NSW1,9419,7/19/2022 23:30
9601,7/20/2022 0:00,NSW1,9261,7/20/2022 0:00
9602,7/20/2022 0:30,NSW1,9083,7/20/2022 0:30
9603,7/20/2022 1:00,NSW1,8853,7/20/2022 1:00
9604,7/20/2022 1:30,NSW1,8625,7/20/2022 1:30
9605,7/20/2022 2:00,NSW1,8400,7/20/2022 2:00
9606,7/20/2022 2:30,NSW1,8090,7/20/2022 2:30
9607,7/20/2022 3:00,NSW1,7853,7/20/2022 3:00
9608,7/20/2022 3:30,NSW1,7681,7/20/2022 3:30
9609,7/20/2022 4:00,NSW1,7573,7/20/2022 4:00
9610,7/20/2022 4:30,NSW1,7602,7/20/2022 4:30
9611,7/20/2022 5:00,NSW1,7726,7/20/2022 5:00
9612,7/20/2022 5:30,NSW1,8038,7/20/2022 5:30
9613,7/20/2022 6:00,NSW1,8457,7/20/2022 6:00
9614,7/20/2022 6:30,NSW1,9183,7/20/2022 6:30
9615,7/20/2022 7:00,NSW1,9957,7/20/2022 7:00
9616,7/20/2022 7:30,NSW1,10614,7/20/2022 7:30
9617,7/20/2022 8:00,NSW1,10946,7/20/2022 8:00
9618,7/20/2022 8:30,NSW1,10809,7/20/2022 8:30
9619,7/20/2022 9:00,NSW1,10455,7/20/2022 9:00
9620,7/20/2022 9:30,NSW1,10274,7/20/2022 9:30
9621,7/20/2022 10:00,NSW1,9899,7/20/2022 10:00
9622,7/20/2022 10:30,NSW1,9477,7/20/2022 10:30
9623,7/20/2022 11:00,NSW1,9130,7/20/2022 11:00
9624,7/20/2022 11:30,NSW1,8873,7/20/2022 11:30
9625,7/20/2022 12:00,NSW1,8773,7/20/2022 12:00
9626,7/20/2022 12:30,NSW1,8737,7/20/2022 12:30
9627,7/20/2022 13:00,NSW1,8700,7/20/2022 13:00
9628,7/20/2022 13:30,NSW1,8671,7/20/2022 13:30
9629,7/20/2022 14:00,NSW1,8725,7/20/2022 14:00
9630,7/20/2022 14:30,NSW1,8864,7/20/2022 14:30
9631,7/20/2022 15:00,NSW1,9054,7/20/2022 15:00
9632,7/20/2022 15:30,NSW1,9276,7/20/2022 15:30
9633,7/20/2022 16:00,NSW1,9654,7/20/2022 16:00
9634,7/20/2022 16:30,NSW1,10147,7/20/2022 16:30
9635,7/20/2022 17:00,NSW1,10724,7/20/2022 17:00
9636,7/20/2022 17:30,NSW1,11298,7/20/2022 17:30
9637,7/20/2022 18:00,NSW1,11609,7/20/2022 18:00
9638,7/20/2022 18:30,NSW1,11700,7/20/2022 18:30
9639,7/20/2022 19:00,NSW1,11594,7/20/2022 19:00
9640,7/20/2022 19:30,NSW1,11349,7/20/2022 19:30
9641,7/20/2022 20:00,NSW1,11309,7/20/2022 20:00
9642,7/20/2022 20:30,NSW1,11213,7/20/2022 20:30
9643,7/20/2022 21:00,NSW1,10890,7/20/2022 21:00
9644,7/20/2022 21:30,NSW1,10553,7/20/2022 21:30
9645,7/20/2022 22:00,NSW1,10175,7/20/2022 22:00
9646,7/20/2022 22:30,NSW1,9910,7/20/2022 22:30
9647,7/20/2022 23:00,NSW1,9549,7/20/2022 23:00
9648,7/20/2022 23:30,NSW1,9278,7/20/2022 23:30
9649,7/21/2022 0:00,NSW1,9073,7/21/2022 0:00
9650,7/21/2022 0:30,NSW1,8861,7/21/2022 0:30
9651,7/21/2022 1:00,NSW1,8680,7/21/2022 1:00
9652,7/21/2022 1:30,NSW1,8446,7/21/2022 1:30
9653,7/21/2022 2:00,NSW1,8212,7/21/2022 2:00
9654,7/21/2022 2:30,NSW1,7911,7/21/2022 2:30
9655,7/21/2022 3:00,NSW1,7676,7/21/2022 3:00
9656,7/21/2022 3:30,NSW1,7492,7/21/2022 3:30
9657,7/21/2022 4:00,NSW1,7383,7/21/2022 4:00
9658,7/21/2022 4:30,NSW1,7392,7/21/2022 4:30
9659,7/21/2022 5:00,NSW1,7492,7/21/2022 5:00
9660,7/21/2022 5:30,NSW1,7815,7/21/2022 5:30
9661,7/21/2022 6:00,NSW1,8215,7/21/2022 6:00
9662,7/21/2022 6:30,NSW1,8924,7/21/2022 6:30
9663,7/21/2022 7:00,NSW1,9635,7/21/2022 7:00
9664,7/21/2022 7:30,NSW1,10244,7/21/2022 7:30
9665,7/21/2022 8:00,NSW1,10642,7/21/2022 8:00
9666,7/21/2022 8:30,NSW1,10672,7/21/2022 8:30
9667,7/21/2022 9:00,NSW1,10495,7/21/2022 9:00
9668,7/21/2022 9:30,NSW1,10378,7/21/2022 9:30
9669,7/21/2022 10:00,NSW1,10152,7/21/2022 10:00
9670,7/21/2022 10:30,NSW1,9909,7/21/2022 10:30
9671,7/21/2022 11:00,NSW1,9671,7/21/2022 11:00
9672,7/21/2022 11:30,NSW1,9392,7/21/2022 11:30
9673,7/21/2022 12:00,NSW1,9307,7/21/2022 12:00
9674,7/21/2022 12:30,NSW1,9360,7/21/2022 12:30
9675,7/21/2022 13:00,NSW1,9315,7/21/2022 13:00
9676,7/21/2022 13:30,NSW1,9295,7/21/2022 13:30
9677,7/21/2022 14:00,NSW1,9394,7/21/2022 14:00
9678,7/21/2022 14:30,NSW1,9521,7/21/2022 14:30
9679,7/21/2022 15:00,NSW1,9643,7/21/2022 15:00
9680,7/21/2022 15:30,NSW1,9809,7/21/2022 15:30
9681,7/21/2022 16:00,NSW1,10121,7/21/2022 16:00
9682,7/21/2022 16:30,NSW1,10488,7/21/2022 16:30
9683,7/21/2022 17:00,NSW1,10886,7/21/2022 17:00
9684,7/21/2022 17:30,NSW1,11380,7/21/2022 17:30
9685,7/21/2022 18:00,NSW1,11581,7/21/2022 18:00
9686,7/21/2022 18:30,NSW1,11605,7/21/2022 18:30
9687,7/21/2022 19:00,NSW1,11500,7/21/2022 19:00
9688,7/21/2022 19:30,NSW1,11231,7/21/2022 19:30
9689,7/21/2022 20:00,NSW1,11278,7/21/2022 20:00
9690,7/21/2022 20:30,NSW1,11101,7/21/2022 20:30
9691,7/21/2022 21:00,NSW1,10821,7/21/2022 21:00
9692,7/21/2022 21:30,NSW1,10405,7/21/2022 21:30
9693,7/21/2022 22:00,NSW1,9980,7/21/2022 22:00
9694,7/21/2022 22:30,NSW1,9751,7/21/2022 22:30
9695,7/21/2022 23:00,NSW1,9429,7/21/2022 23:00
9696,7/21/2022 23:30,NSW1,9207,7/21/2022 23:30
9697,7/22/2022 0:00,NSW1,9016,7/22/2022 0:00
9698,7/22/2022 0:30,NSW1,8782,7/22/2022 0:30
9699,7/22/2022 1:00,NSW1,8646,7/22/2022 1:00
9700,7/22/2022 1:30,NSW1,8451,7/22/2022 1:30
9701,7/22/2022 2:00,NSW1,8162,7/22/2022 2:00
9702,7/22/2022 2:30,NSW1,7917,7/22/2022 2:30
9703,7/22/2022 3:00,NSW1,7656,7/22/2022 3:00
9704,7/22/2022 3:30,NSW1,7503,7/22/2022 3:30
9705,7/22/2022 4:00,NSW1,7375,7/22/2022 4:00
9706,7/22/2022 4:30,NSW1,7377,7/22/2022 4:30
9707,7/22/2022 5:00,NSW1,7445,7/22/2022 5:00
9708,7/22/2022 5:30,NSW1,7781,7/22/2022 5:30
9709,7/22/2022 6:00,NSW1,8166,7/22/2022 6:00
9710,7/22/2022 6:30,NSW1,8756,7/22/2022 6:30
9711,7/22/2022 7:00,NSW1,9416,7/22/2022 7:00
9712,7/22/2022 7:30,NSW1,9955,7/22/2022 7:30
9713,7/22/2022 8:00,NSW1,10299,7/22/2022 8:00
9714,7/22/2022 8:30,NSW1,10210,7/22/2022 8:30
9715,7/22/2022 9:00,NSW1,10000,7/22/2022 9:00
9716,7/22/2022 9:30,NSW1,9785,7/22/2022 9:30
9717,7/22/2022 10:00,NSW1,9490,7/22/2022 10:00
9718,7/22/2022 10:30,NSW1,9207,7/22/2022 10:30
9719,7/22/2022 11:00,NSW1,8888,7/22/2022 11:00
9720,7/22/2022 11:30,NSW1,8591,7/22/2022 11:30
9721,7/22/2022 12:00,NSW1,8436,7/22/2022 12:00
9722,7/22/2022 12:30,NSW1,8413,7/22/2022 12:30
9723,7/22/2022 13:00,NSW1,8371,7/22/2022 13:00
9724,7/22/2022 13:30,NSW1,8340,7/22/2022 13:30
9725,7/22/2022 14:00,NSW1,8393,7/22/2022 14:00
9726,7/22/2022 14:30,NSW1,8512,7/22/2022 14:30
9727,7/22/2022 15:00,NSW1,8690,7/22/2022 15:00
9728,7/22/2022 15:30,NSW1,8946,7/22/2022 15:30
9729,7/22/2022 16:00,NSW1,9351,7/22/2022 16:00
9730,7/22/2022 16:30,NSW1,9762,7/22/2022 16:30
9731,7/22/2022 17:00,NSW1,10286,7/22/2022 17:00
9732,7/22/2022 17:30,NSW1,10716,7/22/2022 17:30
9733,7/22/2022 18:00,NSW1,11100,7/22/2022 18:00
9734,7/22/2022 18:30,NSW1,11104,7/22/2022 18:30
9735,7/22/2022 19:00,NSW1,10943,7/22/2022 19:00
9736,7/22/2022 19:30,NSW1,10693,7/22/2022 19:30
